device_id,temperature,humidity,pressure,cpu_usage,memory_usage,network_latency,packet_loss,device_type,device_age_days,battery_level,vibration,power_consumption,is_anomaly
18,29.601741779195685,60.31275738223495,1004.4028872052554,27.36473626153939,47.70679263560573,5.3468346017552015,0.015109225394022518,actuator,389,47.605327717100245,0.28766866339671504,4.793918128739784,0
19,29.681991656093206,50.203147331353435,1010.4802433220607,28.131085546345343,60.58646895251698,3.7714722479880805,0.006525361290644425,actuator,578,86.09913732013939,0.04883117201430496,3.028955860966061,0
20,30.787760189845173,56.022939194047204,998.2848811135049,42.33256063227505,31.405111282346958,5.05583867002507,0.12210435184697813,gateway,151,38.15954985012383,0.163623370913523,3.2530919158160625,0
21,24.468961468220396,53.30992962482995,1007.4457731919822,49.57731069313515,49.28804947996716,8.196843589097607,0.026583245576772923,sensor,363,79.27015765721681,0.16807598713563277,4.570116844002502,0
22,24.55624182682221,45.24447412262934,996.401094621345,10.327924165178068,17.936105891254513,8.695646724988931,0.03475514215781516,actuator,16,61.62803548951858,0.05672509819280278,4.730231669828363,0
23,20.14257406930443,58.94198906887259,994.0465594694857,34.56596486385591,24.80817081428487,15.504176634102299,0.0009932469676969607,gateway,142,93.16455626897431,0.19837105296542654,3.0085324668074915,0
24,23.079697538552733,40.613112116313204,1029.207299349768,40.451951918580015,52.140376723187266,3.1248411241545377,0.16970157395323807,gateway,274,73.99380309298307,0.16598318674887227,1.9371826906484892,0
25,30.69936342661784,61.77261019823126,1025.348203828228,38.47216077961295,62.4570976296362,6.809932172339561,0.16369922911568577,sensor,80,76.45175615623363,0.2635049653911257,2.46533689012547,1
26,25.681859100134346,48.00383694825685,1023.2684873834681,24.67911380594187,35.16745231034377,12.4882789692702,0.062348851566950206,actuator,554,56.31554302400809,0.23212514639911613,3.709741409773018,1
27,23.165259726176828,80.26877038457171,1008.5069884406039,39.55993795313118,29.833067568045536,4.966685448713887,0.050767801196481555,gateway,325,61.13574083883464,0.46004536339653346,2.40281667341859,0
28,23.494572564627276,67.66382385146477,1038.765620159016,26.18368600935876,21.861825168746936,16.58604083629897,0.020458435202381935,gateway,35,21.414317798866513,0.4670454793231692,2.2799905192653904,0
29,25.538198357618082,69.24383459556825,991.5433573669809,11.121871609296965,73.5889952174207,8.10858771434958,0.012299762984555243,sensor,610,78.04151598780922,0.33773123655453163,2.2830523763668684,0
30,30.708174198343084,80.90232145641923,1012.034267652846,56.098827703461836,27.853926657158635,8.274245005823962,0.01366111978345884,sensor,104,59.41039161344715,0.573374249332425,3.210521232443137,0
31,18.452354374030186,37.708003114105466,1007.1655518558513,17.063940204963064,11.636752089067972,15.536748649526785,0.026600919953310338,controller,23,84.92520471942369,0.0967004054301952,1.8911735479366152,0
32,23.628095517954517,56.70522303602447,1005.2655575267293,76.41358074144301,51.12098920277033,7.147508180836189,0.0057509944636381155,actuator,1043,49.23525435923952,0.7067946493998837,1.8867446462363646,0
33,29.324183957076798,55.435839762573735,1016.6372594616952,17.121636234290367,52.52175536995427,5.174112240583926,0.03601800828364878,sensor,185,37.858890339730515,0.42009541308255355,4.006454370850877,0
34,17.80055968023865,67.09108967506353,1007.8853587283285,63.35464691547735,74.96500469611071,14.494248552778776,0.014789604285984949,sensor,93,72.82851914881243,0.14206804942499848,2.609662872974182,0
35,31.623986081355778,48.651861658567185,1022.342868360546,25.019869833967046,25.962218098921152,2.676419808946146,0.0012567086221763057,actuator,64,78.40966475899059,0.45660745804437103,2.8669550643305772,0
36,20.834474852913118,78.11268959180217,1003.2930001579622,34.72186724228801,62.2945099373713,4.736815050654218,0.01454500888921837,gateway,224,48.249907347097896,0.6852595876405156,2.330615232127616,0
37,28.351467586505322,70.41925201058288,1014.728705631698,64.79753877670787,33.62364774528404,7.0658746682699896,0.0856490340906194,gateway,258,63.13502516635111,0.9209411777307568,2.8486039759531963,0
38,25.43173271739574,42.284156124842255,1007.7092785966669,19.774205958361215,58.84211982455315,10.547358388957722,0.08598642227250333,controller,16,9.333607489802851,0.6071651201834265,2.5627956719982516,0
39,26.774935592268218,70.68948516985517,1012.312599225038,37.021037932743624,32.81027938135675,9.080979170216027,0.06702843430618063,sensor,121,59.48470847452059,0.31856146718781664,2.3045527355146596,0
40,18.937487191506296,71.53072813881576,992.9096676486217,38.65144391627704,11.00610539234951,5.377844618194066,0.011956146621627134,actuator,50,87.97692825901345,0.029708402840517283,3.1511587197136937,0
41,25.601797218818827,66.06211884215614,1003.4434335999305,35.359222910163744,53.45841097945831,7.15322064067315,0.04668943088318029,gateway,263,65.67764415645645,0.17512220470197318,3.7574061747184397,0
42,23.20559856743873,49.123877062782945,1001.3646991977694,5.424055432390385,34.73542965005147,10.669782138423322,0.05756386930875515,controller,227,77.6223984646667,0.8401813643732531,1.79863526209233,0
43,30.99968057458606,46.907053081116544,1026.0989601466144,6.8004392051416245,72.69730808874594,11.55634688316037,0.04180754793257523,actuator,356,63.14139416919843,0.4752309280230748,1.6924648435142295,0
44,22.29458084296404,70.06771068675282,1023.3661939998742,9.346353181291635,25.383325253845502,9.504558496372915,0.007928372357800435,actuator,173,39.11834221474237,0.22315162148321654,1.547051940882794,0
45,24.941273102324885,74.7720447202969,1019.4718235240808,25.02018897483763,58.059934680225254,7.640245182635301,0.006520151005036272,sensor,175,55.16057805941743,0.5466040074025454,2.4614045680294883,0
46,23.543681563777042,97.95338523617487,1007.9195614093093,17.09409360442537,16.557888430276694,14.516658953893794,0.0061561900704758185,sensor,841,44.11975813105128,0.9192035106846151,5.037485452907584,0
47,26.94583537904324,71.0936642133113,1016.1324701626219,61.72466134927639,52.808754792389244,7.5415513183850456,0.011484989766327763,actuator,802,53.07396151690058,0.07732338624348357,4.712604374341724,0
48,31.008154429584867,48.408956519465164,1007.7547317633225,16.51064070715016,65.570154692874,7.324423957600192,0.032757295128542314,sensor,120,85.67886802826443,0.5838653348229015,2.3047478052312824,0
49,25.08102208356136,74.2680896519811,1025.2733078777987,19.41859379748518,62.26910313287854,7.557767386217641,0.14769226982491304,sensor,704,47.689860714694476,2.879265884694667,2.611022668897582,1
50,27.22716011472502,56.518258010156785,1009.6059185833371,11.6080941662573,42.72801978014238,11.097386506507355,0.15374876065851903,actuator,168,68.98370687250392,1.5414687705202257,2.6460403030569557,1
51,19.844456683665975,61.86980337497906,1023.9622510835451,28.719722223275884,34.09557374452156,6.563973349085179,0.05402607566275226,actuator,1,86.42420279547906,0.272385050093367,3.564158155853837,0
52,25.335662803021094,45.54373662840966,999.187492968559,21.292618528350438,62.15044701960938,13.801312315887605,0.05517636221616448,controller,1055,92.72769885773307,0.3108539546994479,2.658107821957678,1
53,18.93274550431862,66.45853996057566,1007.2958675822606,14.460149857503943,41.420811556702816,6.816003687449845,0.08595026898560493,actuator,376,86.11137293649934,0.17824706456788653,3.433951022086307,1
54,20.515916210368808,45.29894651531432,1007.0960186676541,20.705711133205668,34.535762790037246,21.57333352479995,0.03743264278822196,gateway,380,57.917310771809696,0.4005990147294716,3.226704853491877,0
55,31.233743644185044,41.99438035503833,1002.7723962913091,21.170235213891665,36.6092165826798,1.0623567819259763,0.1933127191045492,gateway,356,64.57384680353888,0.13694987117770702,1.9945154226462898,1
56,24.60362604382189,38.21342391439596,1016.9866684335036,47.41169472134484,48.4219027931934,16.224794308920142,0.049541961334680994,sensor,107,73.15429316777202,0.42887290638627523,2.98590990537389,0
57,21.81551792162319,52.48369088018851,1009.4410213728634,5.033415618362475,72.6650640810604,6.319795755965038,0.05540961443973105,sensor,648,91.54223777304065,0.6847673762126569,4.6309873969905935,1
58,25.069012337029008,34.56002032319732,1016.4838237551962,6.381696277260677,46.56580742509078,6.11529921445973,0.015154079628999496,gateway,89,83.5454279744898,0.18392760311802958,3.360775179278853,0
59,18.013688065701547,50.00247236382201,1021.1478266030754,14.470899202329065,36.292112656307665,6.507087511417219,0.03051019747917742,sensor,204,73.85491766707601,0.05559487122803806,1.5696464797518974,0
60,33.63067698244911,41.57691124340218,1019.6167375324617,49.84207106688632,56.267641626327084,8.022262286141597,0.044528471587963664,gateway,134,76.43710547919184,0.4399578420642273,1.905332073794442,0
61,22.540615101182674,65.2783145701805,1015.6048518857822,26.37747904182273,40.61216410243309,5.98763964253092,0.007935122772491063,gateway,41,80.31506294126454,0.2064007652792216,3.1476414251658054,0
62,26.271027578346004,87.24892571169156,996.8050476054945,55.8041855504555,26.96008592865336,12.953278250199585,0.15944873876986976,sensor,553,33.792812081413565,0.0509810760060435,1.9772458714536043,1
63,23.659160227310323,50.40817525826128,1008.0337934365705,14.518223041828133,25.922031277915426,4.664153793375138,0.030090621909566267,sensor,116,51.23720552686311,0.6428279523458104,2.9409303646735356,0
64,24.667241469112213,46.721493585823815,1011.7294604792673,4.152851397705535,44.016514696718076,16.198393361584976,0.029987618267489562,actuator,728,22.59800663249006,0.29355846760719756,2.7307569519372845,0
65,19.911723188286498,86.03030191170484,1009.386787343429,51.65458937005438,26.48896857947131,4.522694795595129,0.05614881632082,actuator,113,72.5666870225396,0.278898367036145,3.0835753590750423,0
66,23.369332665316737,34.62952369954951,1014.9401024658414,38.80187040925823,24.454952160809643,7.451070288641515,0.010077889483719028,controller,467,59.47498887012341,0.14215444049929554,2.597922853840598,0
67,28.35534968305954,73.90586445546597,1020.268162287057,39.29506450890716,67.36232010176131,14.187616817551591,0.004220508018739212,controller,386,33.96005173270274,1.1983080837025566,4.766500024983068,0
68,21.831772682078572,55.94188650066272,1011.5145314752717,9.498874641619382,31.357674992543966,4.664611959966951,0.016595191118504098,actuator,105,52.32124201283742,0.5026324451190755,4.0842808750699815,0
69,24.3223174377415,92.12801617210619,1010.514215581706,17.771513415635454,19.893213770038905,4.681167600241702,0.07760280307285906,controller,195,67.42328464517252,0.9127938515356624,2.487821761829621,1
70,34.06835607109514,33.164968467269006,1020.8459664814776,6.8614542591335965,46.722138698030946,8.771164216010897,0.010150257941060498,sensor,517,80.61104953606481,1.148670182131413,3.082868455435541,0
71,25.402166211768087,40.06028377390385,1021.1435150907176,48.66648486357749,60.33158909477755,4.529648381363597,0.0073204114627745545,gateway,42,65.17604791400187,0.09560041747408722,3.577467961686526,0
72,20.5877864760647,55.61332828048856,1019.5425316518191,5.130604171048658,38.31570468749001,9.50985999123731,0.00456926293877474,sensor,77,56.255909342227994,0.3786060919900259,2.1763607458587266,0
73,30.7633551777616,48.12823883007598,1030.0519150092402,38.69569081824688,44.76102717177981,6.727217287220811,0.05081628629472496,gateway,390,36.97517381990905,0.7425577410708404,2.0058503850996017,0
74,29.269691456161958,65.24440631425662,1027.6514776965657,11.560288925948448,51.33499994021634,7.226128888101735,0.06495973375509212,sensor,690,77.21793437840174,0.9793917035386154,2.9641246471255824,0
75,29.38226530659576,78.07980760831714,1021.9033128620575,27.976578799369143,25.336735876129563,4.208112662076614,0.0034133038172690197,sensor,341,53.24961634498975,0.012182209406177391,3.3927247486280647,0
76,26.458414872580406,50.384525028287385,1009.4792272312052,17.374787601736138,17.89561277170492,8.282785114351018,0.02894861990966565,gateway,25,26.487136050958053,0.2560943323382009,2.509012788833588,0
77,26.246124793845652,62.29451603581407,1009.5952642518256,17.58174733246853,47.92967772093667,11.9987715286988,0.06910342802236054,actuator,291,47.58233707784674,0.16138155015644828,2.367398083889368,1
78,31.92703477652811,65.97140457792656,1020.7532742874678,25.9810323316849,34.22690431616098,11.439478202236142,0.040232294883104654,controller,218,26.82752611519933,0.6401371327925569,2.9056810107202153,0
79,23.762052609217772,69.01449692121328,1019.2851811455823,58.704573283651044,4.7904075197925495,10.02815763892708,0.009599567736082094,actuator,258,49.893000003838,0.9001097794256201,2.754869636742745,0
80,30.051871212202208,47.30588333787878,1000.9520106953983,37.32403294500065,38.842274530275034,17.46540243166983,0.008233553855288124,sensor,91,85.06674607900652,0.7217545254306367,2.613405890381014,0
81,26.536367606864424,55.01335697181002,1032.7122041233986,34.103557214325456,54.33594949884466,13.945073852126429,0.047738151652483685,sensor,57,17.085786403285653,0.569180545540452,2.085690160546511,0
82,29.030750421457174,65.43888091542907,1013.9447270131917,13.065453438881383,80.11598982380889,15.150258623872089,0.04643473177980962,actuator,808,70.17878030666698,0.2554504593408477,1.6826014498141855,0
83,25.358592718461683,58.60043176446257,1014.3578095253712,53.06779612256043,71.14676665165712,4.432443370355522,0.04858697479008078,actuator,235,73.6702743539442,0.6401934871058421,2.4957413820708094,0
84,23.76511664867504,42.89112697705495,1004.0920759147542,34.75667197692326,21.628550190541386,20.523305068395437,0.004154247733931399,sensor,256,40.14501899303785,0.24411484888099796,3.4747484510190634,0
85,21.13319939917485,61.73467850965863,1004.4528587091103,49.843127081334785,16.175308186218988,7.6212955658518835,0.08557753146157737,gateway,262,39.165677264814946,0.08613381877302502,4.172997196389431,0
86,20.691766419161805,56.01177325129816,1013.544824247959,15.937750226343073,57.57890370449632,5.09639844637925,0.14594748634131552,gateway,341,71.7615577371126,0.37444927430286395,1.9700141675149654,0
87,30.669264543173433,50.919490521998355,1022.9125749921453,2.9715285716164317,57.87941916496974,11.539696558658088,0.04176728324388473,actuator,1240,48.970830559924984,0.1422625244102934,2.8541077360983267,0
88,21.050390781387293,35.508600851480566,1017.6941960786052,31.73380829369042,50.90275719119446,8.244899423823522,0.013001015531720268,sensor,116,82.97488020401038,0.5189470291664044,2.4372353860551583,0
89,27.756225846152315,50.95443652339502,1022.1185664378567,13.130134489581927,59.149785377540795,8.596392022001623,0.00407464767919522,gateway,280,81.22051131004565,0.5318852564065835,3.2300465697038985,0
90,23.569510221510345,46.53466943210347,1022.3899780356103,44.80878906724443,82.41457577751832,6.526070811041683,0.06166822081850101,sensor,10,49.68921954269821,0.1336032300641487,2.0456359938716977,0
91,21.163968750951387,84.28665586278517,1021.8079871539534,8.26582170289122,60.04566047141954,12.706423892862878,0.08035462310760694,sensor,190,62.81985206762658,0.2991075711910918,2.0546495673654874,0
92,30.4722229271912,88.8529384224758,1027.5869389961897,20.33155567320101,31.159250154759867,11.385804938345123,0.07282066618080532,gateway,35,33.684488183160674,0.6700341064608017,2.1908878265010343,1
93,33.01953654795234,59.894005198836766,1010.3096289261548,9.747970060303537,28.407637790965733,6.213674674385988,0.17121534888422077,actuator,19,26.4462472593969,0.375031956928875,3.030908030553381,0
94,15.445397715191525,60.338000068466755,1015.5821238461424,14.39275215389156,32.53446522118563,9.768181275620195,0.0407363229592916,gateway,7,29.923893103779285,0.07993980544379853,2.823613966550727,0
95,25.645332044287183,50.58258688950842,1008.7234278553136,22.55154214753168,56.83612966715905,3.8758104798829707,0.04446618913377034,sensor,474,74.51987268649964,1.3075931167345336,2.488272574618263,0
96,28.130998376545918,66.03348979538056,1024.7187324426397,25.796218543550935,69.77232876322071,8.459945272092389,0.00391859949898816,actuator,178,70.68756972905106,0.61976333477178,4.58981062204522,0
97,25.415745888799034,54.44324230042683,980.8192150231276,28.709536325896362,53.80247976999859,5.629407919879888,0.0024092066541221827,sensor,397,39.867060226916415,0.31054973067828745,4.190744180219069,0
98,36.61319984289065,59.25727006463185,1009.1525213573914,32.60142654783129,40.96452826495295,3.861520121005449,0.006965637402175974,gateway,568,69.25376534871367,0.19112787455368646,2.4486562822928537,0
99,36.423358637055294,74.31824987263337,1019.7115296590824,27.556549443747297,72.3981050065438,9.733773554661019,0.0715419171583467,sensor,313,19.887848815422025,0.0613316032340991,3.361336574588422,1
100,26.98422544014363,81.98331749861654,994.1962356861261,46.204232404046294,20.330591149787107,6.568349521528427,0.15544399728005845,controller,153,20.187947822863897,0.8411955268765179,2.539055919901161,0
101,21.299909134844814,56.68651030004656,990.2189405964407,36.00088781361869,65.35448319797334,8.850744612350114,0.047984608307350324,sensor,310,22.242977535613655,0.3246388257101177,2.46942846909972,0
102,20.733115773530685,44.51169689773491,1018.9818534072949,6.725717327435174,29.477724340269653,13.520041882745307,0.04815640614294275,actuator,87,43.52535919983122,0.799222036266315,2.899260592317789,0
103,14.802389165606641,78.16130180200406,1015.307070961366,3.6225679821953545,60.467530154755046,6.318904374701827,0.03229385634088199,gateway,395,63.70063620103994,0.3585445100185864,3.2242962471615844,0
104,30.87147570473256,57.87434031013086,1024.5470265817721,15.503194524732395,54.00266746446447,7.208500886009172,0.13513990002124754,sensor,28,75.44178192129817,0.24193863339925184,3.17866797933094,0
105,20.245289338259077,78.72450331874691,1026.6654183234698,25.669441628181676,24.836340242976057,11.041106371266018,0.058813230376671674,gateway,834,59.65480355691305,0.3281449720017051,2.2034604872468977,0
106,28.452577260091225,34.76387552127437,1013.5385834210913,27.773485318212455,27.95423725765004,7.643276604237189,0.055663207788764296,actuator,237,81.3428221086694,0.6893658199561423,2.5563718611698456,1
107,28.824811634255155,70.81587308566134,1000.2368598138371,16.144974700585983,40.06210452800584,12.446273720961717,0.009113691294167225,actuator,948,87.26422632574631,0.15547419312208596,2.82734858593088,0
108,22.639758568280683,68.77573820414517,1000.0659385009501,36.88871598265714,16.23248422176824,5.6733896680345985,0.032442142630895066,sensor,426,42.36228567128903,0.23502581196959182,2.2811839856729654,0
109,21.053372815161318,43.170489037759275,1027.626243822519,58.050117536284105,46.188477457644176,9.116415816588392,0.009394334960298184,actuator,91,72.12399384502879,0.8071582802573296,3.4446515786044,0
110,24.64372261202423,61.51273429622089,1025.0611977056255,16.482097960979935,77.92050068505493,5.907515230118568,0.01621584999922922,controller,128,90.40235248084996,0.7259059561085869,2.814676373550112,0
111,23.807173759189716,69.92686465984809,991.6685216257247,53.79194148686941,38.41737297804703,4.341884516787465,0.0006660871247435566,gateway,659,35.064819168779835,0.11694296431884094,2.2474290961278345,0
112,30.3878648407926,61.301664009846924,1004.8119529656921,31.28586097736607,8.750223394161418,11.536922594456795,0.036136954124411064,actuator,102,70.6210847970319,0.7416253291279704,2.493636525276681,0
113,35.7162600610625,53.843562395410984,1011.4926415283358,7.097897444322795,16.016938331502452,12.151457733883236,0.04014160398982703,gateway,333,58.74953229597442,0.7991640083397268,2.2835431277253404,0
114,26.760440590649495,61.880021689013205,1019.040057315511,15.247956234356682,55.00006166615565,7.718515411398451,0.004200012748796183,gateway,61,15.232254884410112,0.24141038179900526,1.9506423049086103,0
115,29.70250062621191,57.748792543784155,1017.1705068962065,14.694813354681171,47.58852332278571,13.820302569439116,0.016423607785046816,actuator,264,32.51340335864612,0.2935765543432623,1.6327479890944485,0
116,19.226783113637552,43.62100913247587,1003.2003794440456,44.81511133034991,61.75529890146259,5.953293653389947,0.024875926697163896,sensor,190,68.39672833700826,0.22577510591694883,2.5900363411717517,0
117,32.714459918915594,68.49014443349303,1019.5763122321001,49.14683273762343,49.13989655540957,7.713285384772646,0.05022582080746289,sensor,11,33.012975258890194,1.1300075704392452,3.8502881035462084,0
118,37.86279849797337,88.41710080493056,1000.5807580816969,20.825946224481793,47.3866266453201,8.021310326696566,0.011042309942681666,gateway,50,30.278029391770968,0.6359689677231477,2.3154665827890235,0
119,28.236439902182063,52.533644327034295,1008.4888983628118,58.42184484346935,22.3355084007286,5.631396427359939,0.00328986127401754,actuator,740,44.35646345783675,2.6090843264934223,2.2052399280994286,0
120,20.98242030365612,68.89310750966855,1008.2727787980579,18.941686083141843,50.00448352043391,7.180980819676988,0.039831287810598394,actuator,1137,37.68878419615747,0.0003838518528116095,3.3799003918741413,0
121,24.302395029171034,37.97435452533243,995.5291977085416,16.25777201672454,28.911196147945805,5.924451606368356,0.00037584324572999565,actuator,55,65.28072435115962,0.24760655629446443,3.731795805268505,0
122,20.039463773277358,65.74057478769872,1003.0742039639043,15.406665536098874,43.04976093124115,5.803911517818401,0.006445328570674536,sensor,264,36.93237791402005,0.05025008921724912,3.4403506020678747,0
123,20.53690362609763,57.36079665696529,1011.6800208905703,20.681615773852407,21.82092503883456,2.1686625826594974,0.07892749908679392,gateway,520,35.14586940259729,0.4937014075079046,3.6789442195281747,1
124,21.585413402504976,62.48769650403709,1021.5751800134999,14.670612397387774,47.80903097487429,11.31062826162304,0.055952794282917315,sensor,30,70.85860846874296,0.318867787245812,1.6288146091449693,0
125,30.96978823434831,66.68840665480315,1021.5454467646813,54.57111202563366,66.0616530214818,11.93042539643789,0.00339597858189878,sensor,147,47.653299743619606,0.250452478612191,3.356494038422211,0
126,22.277512595720673,76.67287778760664,1014.1860786172454,17.854453847598588,45.121566035928915,5.974310588412574,0.025074876838839244,actuator,1070,74.99746984168499,0.35197243577257536,3.141490413065924,0
127,26.29806217359144,88.8053497888313,1013.3559764295883,9.833083626744948,22.33586875646169,7.4803163719287,0.04177930647413694,actuator,1011,86.52187426687514,0.4366351727264362,2.969448688374881,0
128,21.69119856339814,54.62861138974363,1006.5051163754487,46.19026546675243,19.986714402299803,10.795989234308818,0.10075389195991165,gateway,808,83.74300611370806,0.1601954902212852,2.0482003940689517,0
129,23.933456989381124,55.54471458126039,1022.5388216754097,20.41110693354209,50.1358134606464,6.858492758380617,0.0010347403921263593,sensor,335,70.32435853018636,0.4095047995016585,2.238403116743827,0
130,17.45511875395868,53.72375611918412,1029.0551780695541,41.138686313845504,49.32377231034187,8.800817869291294,0.03962912601093626,actuator,123,38.69525765441548,0.7230910663312529,2.8743619364517343,0
131,19.614994765809247,50.521230838874395,1009.5066756082937,34.40404736009401,32.641231934283695,4.778553189727674,0.0017526416354035636,actuator,990,51.12301509889542,0.6141218034947966,2.7390007352173917,0
132,26.90981114256887,53.84404663895595,1011.2990963840149,2.3591462821157996,40.34893969674911,5.695772700708824,0.027503460290234573,actuator,139,57.986522790146225,2.2505073059994842,3.215363935220812,0
133,26.026938008833294,64.09725436318381,1023.2293476449344,5.11632287890742,7.379321316139993,6.656259004587846,0.0638532800883929,actuator,151,60.350071425397644,0.39750825603588724,4.305404223508563,0
134,27.928906213737122,48.975431227973395,1003.6224770678168,13.849661950029798,55.46993949632459,3.1105298688550014,0.12820129638538144,sensor,680,67.30128793113684,0.41643496672206487,3.658013746635445,0
135,31.929488847490784,89.36312924041829,1015.6058754196055,11.712230782104863,47.12805360757148,6.900637144932846,0.05965966649028029,sensor,471,54.98237112713048,0.49338928795050363,2.4774797463049514,0
136,37.044467502441734,39.639189380270366,1027.0865828229582,45.075024994016275,30.3582434072665,6.215734232282502,0.010153489363122055,gateway,601,45.120974986632156,0.9954116182178279,2.968541568997722,0
137,24.880067743450386,38.81635014235538,1025.5915694889563,9.311908251217512,61.90300789437906,14.38737984222091,0.013792216111699155,gateway,150,21.856148942150945,0.5972512858937213,3.747249011133256,0
138,18.53459832607989,64.21980519422416,1015.5030484055522,29.107692427819593,52.67241887057635,4.0745752157784665,0.032105345263606984,actuator,17,87.7218339168423,0.4013897682905233,1.1076447509116012,0
139,25.73423858697428,38.19051393488856,1026.0917259138475,47.471504753947265,49.780841857474066,11.853228720059032,0.11100100592650705,gateway,95,49.4957246737644,0.8961677830580927,3.5445486240793467,0
140,34.23201183033341,41.82972388301417,1035.3329638460536,41.34067168828482,53.01723526995039,12.392170423101243,0.02666098827527571,actuator,42,52.69186661723509,0.4724488778323453,3.5309426053313735,0
141,21.42604159686002,63.64752309612833,1012.6680110606866,14.544210267610927,40.228901484378014,8.1905175943022,0.07554499204786357,gateway,153,78.95577161785788,1.0450489265172063,3.6474474845483758,0
142,21.357518054736595,35.89126759867653,1002.7669175001724,27.610300026404044,49.289854428342586,5.778587392260896,0.017546606537237188,sensor,70,31.91220254224073,0.1343104495452086,3.3763156795436333,0
143,24.36460566102151,71.86544192609747,1013.016526714408,5.486367381993473,55.06684128824427,5.695863028428908,0.043992821960484756,controller,48,57.385404570101315,0.6824598217522327,2.1702984745017657,0
144,26.75929602499108,53.6867307445803,1004.2746349967944,29.546979034593317,40.57416526443979,9.042581279339558,0.05404219801667815,gateway,62,47.84599973584182,0.30781505668429593,2.608927011867413,1
145,30.74577044327988,70.05640447479931,1023.1700728373563,26.349071921279165,22.559718203170107,6.114545453741073,0.025468445717874547,actuator,567,58.297863080257336,0.8995733834949895,2.310143705017926,0
146,29.42230730450939,52.778567915292065,1012.5190082330762,10.50449991390685,43.85713711883743,7.929635694079796,0.06866739844581361,gateway,80,78.40053419065957,0.8671815121933667,1.9962456540819211,0
147,28.03032340842986,73.42840104488857,1018.8861789699644,37.691260941645055,30.472958568775994,16.411154765976548,0.032595827880492555,actuator,29,69.42891294417937,1.5586412137946188,3.075757379770232,0
148,13.397499703400522,70.80858333177993,1006.9243964791733,27.55296161667044,73.6180256916893,11.078193865696347,0.025782617128759566,sensor,150,31.654922436876227,1.0507003386351494,5.218521442967235,0
