feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
5.339987093881095,-2.167714179969696,-0.829948260409098,-2.058063509088593,-3.8972468312907016,-2.9762993944209235,8.955300098698302,-0.28152311672141306,2.884702682172712,-1.8266101244593127,4.313901122490451,0.4348458790625933,-1.0427664973094555,-3.611414651114715,-4.899637881509808,-1.1699655502091875,-0.38196119866390765,0.4501503790026238,3.241006995092139,0.42829681103785566,0
-1.6571353899803998,0.3104276125037937,1.4586218236924258,-0.194373152080334,0.8551524538376395,1.1161369236532095,-1.8707251017434159,0.6701509397437082,-1.5460297617842111,-0.42673058728177327,-0.7536445641062189,1.9633821028646634,-0.4212259893351868,1.3586133219851144,-1.068200640849284,-1.7386330257722886,-0.0689159939708377,1.4963773209750972,1.8047124740608607,-0.10856666852749638,1
-0.6904115160314654,3.597678487045032,0.5654052299621594,-0.1934928208793858,-0.7098591312223972,-2.951045937207506,2.145188022284491,-0.5018425050885355,0.9230736659199896,-0.5206224134558297,0.6347837481165166,0.8891874048964876,-0.7709493687984832,-1.377635041771378,-3.1117413706676103,2.220965525958907,-0.6153594288237269,2.4775259512506564,-0.21123789354394196,-0.5987918803224103,1
-5.486329876638386,-3.902376074088351,0.6592405312628645,-0.4750960708844647,-2.806413418449252,1.4961807621493102,-8.054178150159405,1.1553943036887464,1.0382428822811183,4.05628703926717,0.13900755669807596,5.966036332239226,-0.6161546532506459,-4.210047187063694,0.47221575222878576,0.353459778637391,-1.5926507132005188,-0.1032783737350973,0.8232816127173843,-4.982990871906066,0
-5.354290475223795,1.8314276279380044,-0.9681785290479407,5.163796310952763,-1.0185312734594025,-0.5440929831166874,1.510164122866119,-3.3416138652110456,-1.6592914240732899,0.8805554584020783,-3.7320146926773727,-1.4611672068568153,-0.6172600917230748,0.001999139883104961,0.7720939440361396,1.883067418720529,1.2699390324066249,0.6850265784014802,-2.3987387672480183,-0.8648029341299596,0
-13.095288956383186,3.9799068447294013,0.9276463618621537,-3.09490414083043,-1.4505950494824864,-3.057131315291753,-11.097063516330726,-4.889450267394373,-6.0344858158067325,1.9981131439943849,-1.1915577995261692,6.039530425833674,1.2035247998891887,-2.56595391934988,-0.8040723035781809,4.105796922043397,-1.8637189791049382,-1.2071769376259007,-1.4170459489569542,-5.107531636305025,1
-0.7039493219274184,0.36817229829935005,0.44293905381735726,-0.5068162993363869,-3.442680146075403,-0.1391706849452563,2.1375183354090934,0.025506760152821828,0.3310431894664485,-0.313761791617317,5.136421409204682,3.41084265250636,-1.3812176984398126,-0.5859994823902213,-3.050381428189153,-0.9784929170259571,0.40583541820655356,0.9809695836233254,2.9515861230979237,1.25752715763401,0
1.6069513407281986,4.485241021529683,-1.1589003924207597,-1.3560332801055444,-1.7227649042538955,0.8068107432933203,3.3320311955506368,-3.3925647187134045,0.5434938755911,-1.1901273234505783,3.913738099209457,0.4855806987416421,0.2742694922621748,0.5629853060604713,-1.124164978929591,0.4784200052842482,0.24217730241219626,-0.13971053227090746,0.46764757029323745,-0.855451700078484,1
-2.5975954591804333,-6.558989235512675,-0.3672035146284225,1.264276298941542,3.2203007732718887,-7.031158928452324,-6.018464507391542,3.737873385084554,3.8262408573294495,6.94613882623703,0.3706250875086794,4.8267513399300075,-1.471523644403078,-1.097745173770205,3.329168048836057,3.5612780249975877,2.4900883638441207,-1.7735502904246365,-4.54079055969817,1.226857969227813,1
6.053140368023306,1.379457452268533,0.18556073603553253,-2.4786089882509637,5.15734365244598,4.029542965766224,9.142887838377979,-4.469334860452025,3.008695879208487,-4.112348659346962,-6.2388297486288185,-1.4699573811083577,1.5945311091911258,-0.12226484679507199,-2.3197946471760513,1.4019616621018993,-2.481041216094118,1.3629398982381633,3.616227391068402,-13.603091424397313,0
-4.560198063161687,2.9031331809529255,0.31743171705607115,0.5209024129583676,-3.293493749382809,-1.7066955803128443,2.7323684010393148,0.14025645810490084,2.1014947282732597,1.294414751256714,0.7804427200217213,7.139158726488398,-2.1017064085877695,-4.331908006069634,-5.101506054413433,0.007116166971276927,2.848091628061842,1.270207301615375,2.783530558902,0.33474310195949825,0
1.1675315309477605,3.874613901096142,-0.4495826044017567,0.5346412351477099,3.556243559309803,2.8892683451226695,4.591303782177415,-1.5676902991186643,2.7800451090313576,-3.01337056394319,0.22899597143984773,1.9563968857149927,0.8083064894688665,3.3391385232753854,-0.8597041809189743,2.122072072517291,-3.9586020451150223,-0.10343908125790646,2.6826036315138833,-4.039422703379391,0
-2.6846938713555657,0.15405399651286744,1.1545654948935071,-1.6749053127674407,5.754028462733307,-1.4713918249422488,-1.4014526872588735,1.7478271527922833,-2.809832287565385,3.0001722775802246,1.972766252362257,3.3262585358577024,0.8601018021095989,0.2895491246966735,-0.1283546831462089,2.2621662844284818,-2.8053038743817806,-5.254193313214425,4.284165156263801,2.053048750965461,1
2.260250686920026,1.8852750236955131,-0.23249998053955812,0.5188652246297245,5.470328484957355,3.4604106465656876,6.673781064950471,0.5349049579855812,5.520242453509543,-4.269908562302695,-7.225342862793903,3.447211684145929,-0.6137565456783493,-1.729548828512585,-2.7074379499251324,0.5447876333962893,1.4981172282126474,-1.2591807896275697,-0.2970960209608279,-5.59787422177486,1
-6.943323223289901,1.8962746080354338,0.6359468979044692,0.7443184314095708,-2.4225734463631645,0.940157076890767,-2.705082838735029,0.9999306418759182,-0.3664331445743514,0.8812198848002764,-3.552535361790674,0.1471290504193874,1.8194043864253158,1.6635531023567052,1.3934750092988724,-0.4681094900326117,-0.284597695500044,-2.5919980611981943,1.557844653060263,2.284074050650419,0
-1.980318138797035,3.7286462789635824,-0.31067421864051425,2.2038659948496697,3.418526208823286,-0.46102916257428617,-10.286919632262123,2.74452603100902,3.905594774447808,2.251233658156634,-5.145177489269463,2.3524683443114487,0.9014869252629926,-0.3919704331866751,6.036291191334379,4.353661522141649,3.4646423663244588,5.0066018444537495,-5.29731586074454,1.053798436737725,1
-2.2077454947261215,0.7297543331904865,0.9762472349277989,3.370931365162324,-0.7489568032996035,0.005111153852530914,3.8185380778268705,0.6428896088190645,0.8861200966275578,1.1483012039382787,-0.024631012837820876,-4.299676815194969,-0.038479492860876076,3.2464019803253366,-0.3355529053218529,1.244206272871312,-3.6077801767905817,-3.082525034406528,-1.7720232855253837,-0.06524733942120778,0
-5.432218347348323,-0.7995390950692398,-1.5943170062096061,0.7793526931879625,-1.536575814364277,-3.6970170870160546,-7.258237941435613,6.359102985065209,-2.963227918966721,3.215784233697071,3.227393926621402,1.8040727309606974,0.7251517645331378,-2.874872848531945,-0.7579896845166709,1.1856770605414093,0.884996630820766,-0.5241713249599056,-1.0007658938333166,9.115549725706185,1
1.9351319442619404,2.710882245865709,-0.15658380814375147,-2.236285885806434,2.076213034024244,1.1915353305259861,1.1277328729560885,0.5822640560851315,0.2921757045309614,0.3049424132934815,2.33028778531545,-0.7387496745765023,-0.12276987669241114,0.8918952707630539,-0.9739590540652406,3.0446367444788973,-0.6319483097175724,1.5803341973723004,2.202327534574734,-3.7515708360766924,1
7.575342214249549,-4.214314125791445,2.583949528574349,-3.116880389203022,2.5297429810230603,-4.188440315070939,12.725379246472155,0.7028763100223547,5.899554318261313,-1.1441676737503101,3.728542183178241,-0.8130385240901852,1.6259331737575375,-0.45790798327095117,-4.2807995810089565,5.237350609522733,-1.3875226386537043,0.678318685664307,4.186616358035629,-7.646003014385322,0
-1.4689999735968269,-2.453505489807471,1.0281719745088522,2.4494813724991595,-0.9083408742570153,-2.32881598574866,3.589189918497669,-0.6696965415499473,3.9505607147040367,0.36354994914154737,1.0783943770060653,5.376710000230519,-0.08108816973880284,-3.3694911691088554,-1.8325167533863582,2.7511720400213378,-1.9485410686457063,0.8619488093675852,1.9722528222974898,-2.436363548507261,0
5.953851937051271,-1.8783511800644366,-1.7793691929860507,-1.3250378530031255,4.1404053439109845,-1.6087784349845335,5.736424843448626,-1.3416633892092125,1.9076753934605897,0.691009096291284,-2.315593347448441,-1.589719844787997,-0.1464801213916409,-2.022674437368262,-2.862073490559757,-0.41818275046499975,-0.9998511973664151,-1.1402291019731583,-2.320712146315234,-6.300907195645901,1
-1.832225679577644,-3.391537202063957,-0.6916075680547192,-3.0621833498006072,3.2089350492310733,-2.7781038522271064,-4.035256686103576,-0.6652340032414752,0.8860035224040526,2.2725349861228272,-5.735327873408891,4.020123937872587,1.0508282739672556,2.270310361770294,-0.22100970572203837,-2.6703061439164304,0.5442463408216729,1.134634653077999,0.5023048121286915,-6.018179809794916,1
0.9059342748369534,0.7781585262181973,-0.6376456545414061,-1.1405901982032178,1.1479499837319749,-3.381835671217268,2.2272497720262923,-2.809652454755824,-0.9906887270460019,0.8225698342219324,3.89055734098769,1.0307968708342041,-0.17012913455772025,0.7918701562618014,-0.591414840544253,2.253305036180521,-1.7707536470274108,0.30544338803375193,2.016994481334784,-0.7048576242341994,1
-0.20320764540326872,-2.4964336192053445,-1.804947899935186,-2.9098841862480676,-0.6583949549702808,-1.82284642590687,1.9184252507065032,0.21704700817654543,-0.6292694533316674,2.4002140903369136,-4.798447129725143,-4.776693277750595,-1.5806977446044095,0.4668336615896477,-2.7226243968944654,-1.1743219266780254,0.042609123021957185,0.46840706968863977,0.20428573604930345,-7.331594083612947,0
-4.0035901783009145,1.334538217562434,-0.559439980292671,1.1372968027693435,-1.7088296619051668,-0.10021935569650275,-0.8528982229684511,0.3346221307109256,-2.557511936717205,0.7417741770668309,2.964300294950422,-5.032203308516168,-1.0001952769626392,2.959439683994619,-0.7131202128992835,4.205654686270654,-2.1306557547120617,-0.1888545688173987,-3.2266541884411017,-2.813182658790026,0
-0.5352809900733771,4.184727238388054,0.3005798946875095,-0.5667011199307662,1.5590558864941877,-2.4173245558622627,5.020927335917315,-2.777466591035577,1.4894745611513085,3.2726754931608792,-0.8605689714692739,0.957616877772144,-2.847274886416383,-1.2178629898794386,-2.12787202324987,1.552995182802657,-1.3387145366510176,-2.674058503526148,1.2562637200177793,-2.820318189986341,1
6.644570735642738,1.2027128549272148,0.43035082726418344,0.21510573408453804,-3.3302535491714726,-3.4044000052348924,10.33276202130881,-2.091603896888513,0.3137413498289804,3.447178178584266,4.281237533473374,-5.14542754530566,-1.941296271209393,-2.9793449716805376,1.2818120756688014,-0.38569770199428133,1.213701169960666,-1.7665142234305242,6.5717307265792115,7.911717416913723,0
14.751844324267978,-4.499569827046834,-0.6583504522737482,-1.1432105728100126,2.3447949027569512,-1.1203326262449411,17.94529083917202,-7.1830935469132156,7.29741395648799,-4.1521196200228525,3.469967652506015,-1.5548031433998815,0.23851966192165477,-0.8293796366863198,-3.172363427532321,0.3080514307279828,-1.2897455260365418,-0.9435867390077257,-1.3758171590433002,-10.588494385399965,1
-7.542163887650781,0.12713007545216626,0.1456415567562335,1.1931021261117047,-6.757235914245852,0.22895522636041776,-8.421282316902168,-0.0368279880822453,-1.3864444222831942,1.2620698001281618,-1.4543383963273837,1.8034928248425606,0.4273126594803506,-0.7703949868383707,0.9342541017554162,-2.383865031492728,-0.11933942509531636,1.842958674336495,-1.7216898760463968,1.6852896949025409,0
3.1474651548634243,2.2775851752009455,1.3084563939963019,-3.811956646410653,3.5960773172837825,0.6721810454440064,1.0283948578498974,-4.112785229655566,-1.7435149435357056,-3.616493877336442,-1.6997638869828782,-0.5884317869528477,1.3627374744676477,0.9241717465221977,1.0021094340631929,1.5144040559822567,0.4738869319594221,1.1303794258316051,1.8080381342663454,-4.0278373900735245,0
4.0927247658183425,1.2563385209230753,0.2668528242279606,-2.6996632266498093,2.4695529902033986,1.9503251695913488,7.503996040773195,-2.2223553362668254,-1.3607497606464025,-2.1122821315877607,0.2023668242049994,-2.053629053955019,2.2202326353191353,-0.5735724199681116,-1.9256396086912801,-0.8179431336905216,-1.345661918723318,-4.581058405704507,3.750630073089122,-1.4221604766778249,0
0.08535040369679878,-8.181309674456116,-0.09984277034764512,1.753404316971985,-2.425295414504853,-6.063988258572773,1.724214434552909,0.8949558085846325,5.689616045222756,0.21255528707416005,0.5607783099594579,5.540871130039173,0.01326156808786095,-5.409571627285232,-1.090710323558781,2.2852107384972697,0.21182374151655115,1.6861625518886751,-1.2119480673787377,-1.3234237396725483,0
0.3985217756295974,-2.248992728783847,-0.8548063958898965,2.9714672487802876,1.4673500768916217,-2.0822691514564178,3.04735212466878,0.14658146377991188,3.0464674662772366,-1.9374915071084922,-3.3355390911068517,-0.3682441698415557,0.2767781958742566,6.200148059992168,4.4717911055350745,-1.2122369400592234,1.8522029055136788,-0.25778409508154043,1.231244895339099,5.7749218362226005,1
3.0804839678187887,-0.10841041774219651,0.8960475818481526,-6.301386031951475,0.5017722851509597,-1.2291161476478418,0.5539442301852164,-1.0668176028248533,-1.165130266982926,-0.25299258776577194,-2.0924813914726244,-2.4387507522693017,0.6557753472601452,0.3259407122324621,0.09745327682408678,-1.5158937817667555,1.8403504959066384,-0.6923039857778375,2.953401577715585,-2.0158960092994453,0
2.5976366257046757,-0.9758900535261701,0.8554138819586784,-1.5753557138241336,-2.7889096523045045,-0.2889749017578732,9.43579611890402,-0.508813104148913,1.617585061124929,-2.393465274642657,3.9185717591704403,-1.0143903906223808,-0.42581220166055755,-0.5606232160201823,-4.855185457071485,0.20844334278954724,-1.5906026634513428,-1.415578524421314,3.4520273008075493,-2.39419475132276,0
-0.36310700880562646,1.34767593161411,-1.2889390209532574,-3.009248761942316,-0.38838001703571057,-0.643913550968499,-0.23924838677050525,-6.031920941091785,2.4264541618423463,-0.2453520952600441,1.2272404134077455,3.5271258179728413,-0.37805466442101004,-0.2393686799890069,0.10639528174336066,3.3014346394166743,-0.69320281540389,0.6310834094331847,-1.3548532975381902,-9.90789063037011,1
0.20424403463267357,-2.033162983695983,0.1858711918703154,2.7465239371926344,3.01655744631415,0.37382215934292473,4.881816006674831,1.0336522168558544,3.9804401133739256,0.17977924132821377,-1.0854287758221188,3.4375512702301827,0.1540449590228589,4.015719702491555,-0.6304126119347775,-1.1863237315780495,2.5385202352417457,-0.5467424898340254,0.2579448911700404,-0.9925951521224708,1
-4.665775330164679,-1.2599486176135812,-0.20154270013336173,-4.508142397487987,-3.1853222759536353,1.3679468314569525,-0.006444845297035905,-1.149176800510221,-2.1854067203034324,0.003479281755374153,-3.9290602452771646,-0.2806900341380233,-1.0968931775039525,0.9115161955717823,-4.584229222185302,-1.7712740781758955,-0.06566154328641127,2.3185946429402775,4.637365131528782,-10.471198803404699,0
0.9170755614356939,-0.894737274624956,-0.0824017981573507,-1.2163829944302262,1.0476206979583147,-2.1897910718035236,-1.3370830397415552,-2.8222502710036776,0.33947425265688236,1.6688712438540656,-3.414221024096295,0.6130981928766837,-0.34148712668831527,-4.705595207763885,-2.704623793732643,0.4643409715796468,-1.0723858185466355,1.6807857526862047,-4.80822847457439,-8.600343781510798,1
3.31111782935579,-0.2736966693739531,-1.6868650778569776,-6.227892855845487,0.3307819071775191,1.545940191735399,6.1488931986763555,-3.413707750693346,-0.9665723434475252,-1.1580090356752981,-2.4994305354028494,-6.357327849209509,-1.575979551077527,0.808817326619014,-4.277513161900318,1.1033896801030585,-3.1520790717877296,-0.06453818233468978,2.328293031128313,-14.78921597506654,0
-0.05758261199312283,4.9747521948447355,1.0393758007526506,-1.7488678304162868,1.9161974018550154,4.228041003118266,0.8860532921458786,-4.171999034755888,-2.4765444551007807,-1.8036707453699194,-2.8407714505983295,-0.49918133619229643,0.46492247832896244,-1.643055491038731,-0.9231850725603439,2.1165948167751347,-2.1664143337996857,2.2593171187302357,3.8487161360770124,-7.661063469891051,0
2.4262360565209624,-2.864643210530506,-1.1278747691314395,-2.570181997677193,1.8000622803073947,-2.1773044582506986,2.427424021164023,0.7829001787687255,-0.06828136904373727,1.462054253558394,0.05195620472451146,-1.3222575106523364,-0.010989778946804727,-1.3238984536226144,-3.278605494422297,-0.07466568326785428,0.7229736406826113,-1.3397554106228107,-2.0048150922512074,-4.535862203836748,0
-4.730646419655632,0.5614677917582764,1.3983918725852602,1.038932963501002,1.0752332986538833,0.4716178453338882,-5.5151311526851945,1.362814540267527,0.2580395609517874,1.6269265138297528,-0.7719130601604827,4.361906751976845,0.08488564973603614,1.4491224416345716,-1.125953733148939,1.0078731150313547,-1.2562195905290663,3.9163480749838286,-0.1126134904418048,-4.148059241652394,0
-7.08542595404286,0.8312361272544606,-0.8756448603101988,5.142653914205625,0.8915891626860073,3.3602068938087433,-2.834712012937069,4.020768100215955,0.3062583004196119,-1.0492107056216082,-1.8471278440666317,4.1544948258974035,2.023617804756021,0.07375581793335995,0.00022653404274342037,0.5688445002680784,-1.1121172262944654,-2.318504859555436,-0.4529299510200583,4.331770484629398,1
-2.0466195235734785,-1.1684317309976677,0.3431449010794526,-6.501452336473368,-3.1839707219664346,-2.50579406419641,-1.4997136513796228,-2.8871760143005654,-4.877189302608301,3.011282220990859,-2.7781274983665525,-4.619133137018646,-0.7448642285510185,-0.4265929175640202,-2.0545081545744717,-3.09645697249929,1.0441632603861688,-2.6392669087927163,0.32444620564059046,-5.181796786568869,0
5.600516819945961,-2.6252811984239086,2.9046942948939694,1.1121000137023211,0.8432315966917739,-4.196122712869668,2.9570332563584336,1.1845114653658004,1.5405743487378105,0.34441769753115437,4.133342511404673,-2.6332549760768655,1.5421149448245863,4.867656045252017,1.1521091985128766,-0.5967106143391626,0.6341374893072291,3.480379934341555,-0.5702790014693583,4.141588969143481,1
2.6913765982942413,-0.8747083006430469,2.086213008709918,-0.966045629928023,0.4231707938530176,-1.698354922381838,-2.2311464960343788,-1.6725891883831578,2.2248867234262737,1.2573710461853365,-1.185633380570732,1.443393427297128,0.0013619856657675073,-5.7216126080347305,-0.05812687273417272,1.2105885267449619,-1.9761471611358132,0.5524814329409975,-3.641768294144566,-4.2022253449560925,0
3.832183179317506,0.018125237619268986,1.525271384381625,-3.619049800462646,1.389746709382128,0.6126572623151278,-0.031284562014157975,-0.34971592501576176,2.9395603353489856,2.8859454789868937,-2.9636893268921645,-4.796905071061568,-0.07308519007494939,1.7866121040570895,-2.325437172484957,1.7785221572377832,-3.838084005634052,5.351982628011059,-1.1565568594542874,-15.628219658703902,0
-6.1015343609186585,-4.022765709273314,0.6306775729233633,2.844918208620064,-1.9755953665559784,-0.3255733266377404,-7.4540770870166995,1.7877582519253163,1.3215862936070923,2.1756735446774105,0.7725263019699969,5.2081252857549485,0.31123665208200874,0.00578479565592227,2.495170907871135,1.6059066052609245,-3.4867914458482465,2.0868774856637966,1.5032324660343463,-0.3674064065484415,0
-7.29121037874129,-2.5397473875436933,1.147148733724687,3.408148423640052,-1.744009685263645,1.5671402365862979,-4.658694718489021,0.5192139301314584,-1.3928119336813247,3.635691256985605,0.08988516045809503,1.05229697084114,-1.3664715073775733,1.883459463468331,1.4030347600054727,-0.5953662516247791,-1.650072087189748,-3.479806602976635,-2.416426774953365,-0.7663907451746439,1
1.1030195790927233,4.796229194477238,0.24784792262915425,-1.3105035322155103,-3.615429301787179,2.9881313261399733,9.108286294033942,-5.051485974013906,3.072738261427575,-4.732761031680975,2.5325014838604565,-2.1676502900723142,1.5500122673665655,6.0197057393692655,1.048795979787363,-0.4498378207108902,5.114230530638794,-4.945425530312661,-1.3220055709756742,0.1315887759160748,1
-6.456358981995511,1.1366229000076475,1.355680705488713,2.1012277790931257,-1.5027998842311305,2.443249985302474,2.8892771813587377,0.49929987667811293,-1.1126193022677402,-1.6000410643423972,1.8599397618321354,-1.5908383396147974,0.5259618561916868,4.660178551861364,-2.3747730656444164,1.9560216966896693,-5.20713070176559,-4.187861316002571,0.6303662836398107,-2.236698846766109,0
6.572833880858826,-1.5727114773071036,1.0360140964767444,5.116963992016233,4.255813303013587,0.05002153067363824,12.424581370103272,-3.068719652880202,2.1171195773471885,-0.543217195195602,1.3551569300526234,-1.6404346919234616,-0.5886520604007592,3.132350071339,-0.20054673239163923,-0.8836262343936698,-2.192904193470618,-1.0587174067308083,2.1035004557453463,0.2997692913979345,1
6.90651395572153,-3.0120625626062227,0.46179846473046116,-0.5817507044271117,3.8275547599314317,-2.86375774129207,7.079806928142998,0.24722711953648635,3.966321414860869,3.4223843043874345,2.660397948730542,-0.8040727376732919,0.08857884300101583,-1.609371555529054,0.014979925166008323,3.852310845062233,-1.1369048341278722,0.15295045257359463,3.1750972518856146,-3.9198586127257466,0
9.030294505378235,2.4240170847834546,-0.40594643433825583,-1.093513644497337,2.279592816645346,-2.793517647071519,16.454257418582426,-1.1351675014608844,1.7755238384599021,-0.2773175606646907,4.071167670629016,-3.9796770705580045,-0.8340696090602531,0.303223334219481,-5.365211321962595,0.9388820583228242,1.1053424057240422,0.2707870215129172,4.816916599790217,-0.3705201230616258,0
-2.4067336972547158,4.352483948533913,1.777040282317382,3.37428311168543,1.2097356704583697,4.604817108138942,9.0566426982856,-3.689790364456816,-3.2903154491969095,-4.082422388918877,-2.9173591555891454,-2.7279241809691075,-0.18667188523283462,-0.1302702670866529,0.506626585549971,2.0357920974915387,1.4860379962247894,-4.316505142071248,4.3778964862281935,2.146511271915718,0
-0.5474141694349003,-0.1416163624579434,-1.2839276711103507,-2.1264494955887985,-2.465423132124643,-1.0684626968872295,0.7886687346092753,1.8541226322669928,1.4717263543605228,0.4782883925492686,1.5309254102268282,2.7482777569651744,1.179964000291705,-2.092515331872488,-3.5758231247897534,-0.5826377185755944,0.368270695057312,1.5658626571182301,2.7310736383562877,-0.9650513841641423,0
-0.38247317156462957,2.590962891548619,0.4783682968439633,0.33366278219069856,-0.1719264834305818,0.4824787640326691,1.655153723545257,-0.30514071354782146,1.2735499574819573,-0.06179121744814886,-1.0230337779413035,-1.218450288827578,-0.6142531657028442,0.7301269635666692,1.997303898113464,0.3842518781657329,-0.8031918704783603,-3.5047093745909716,0.8450290694385986,3.232584228595017,0
-0.46781313697810467,1.4719909476093536,-0.9408809778862953,-2.2982226583958187,3.1487579163186536,0.22484490455010409,2.448662084922441,-2.0963447537750572,-4.41331190791206,-1.9028456730230126,0.2893399838213959,0.13426316143226957,0.20328753719597337,0.2227923661169705,-1.3905733726995164,-0.09560592521738509,0.3107361529152939,-4.1204917223363555,1.9604980105169372,0.8721942112475005,0
-1.2706432699152108,1.9578392448008017,-0.5168606577177081,-1.9181384008245939,2.001287393557347,-2.0956002846685786,1.5068271991963138,-4.420359160401743,-0.2746943859060391,2.6047471416777244,0.3614969490973725,2.7395914575804223,0.18077519135689185,-3.4270037890160356,-3.6561943203154015,4.547738997502864,-4.374566001022394,1.6203610274022715,1.7028446183060058,-11.15203364613405,1
4.62368973882983,-1.7631678947475695,1.2559324514683528,3.8026988314939025,1.6288176084032746,-3.955191949859187,5.065399642035576,4.315617083509689,3.8323027995859595,1.936777646846953,-1.9112444334371055,-2.323911504913046,-0.5459095153540626,-3.441608758849,-1.4161170171988202,-0.45601903480304706,-3.5616243171586386,-0.09493744304703877,-0.5267696065864476,5.465714269384775,1
-0.5432403435991815,-0.38227009525284306,0.768627499381009,0.2945243253227323,-2.439337548602049,-2.173090648179256,0.11941143358254415,-3.3523543373342672,-0.06191108596656836,-0.28093428654942687,0.053683589736513326,0.2734959527943793,1.617267812744412,-2.173032032540595,-1.9234694923127504,-0.03283332843614151,-1.6253398757518027,1.2197841565918561,-3.4575564705940285,-3.648765421451339,1
-0.3838083339631368,-4.513033585631588,0.9996017320253543,2.808546366739481,-2.93272130878094,-1.4406352126138713,-2.003754529150989,-1.6267071649209988,1.1002751097218408,-0.8716671221069878,2.976669825918508,5.891245821357326,-1.5181273709413625,-3.067979395093551,-1.5708403400536401,-2.0847395585271533,-2.727113205322282,2.8049747989502736,-1.674088063302805,-0.24160060080307305,0
